,Entity,Code,Year,Annual CO2 emissions (per capita),Renewables (% sub energy)
4069,United Kingdom,GBR,1983,9.6929,0.55
4070,United Kingdom,GBR,1984,9.3925,0.55
4071,United Kingdom,GBR,1985,9.9201,0.46
4072,United Kingdom,GBR,1986,10.0589,0.54
4073,United Kingdom,GBR,1987,10.0897,0.475
4074,United Kingdom,GBR,1988,10.0381,0.547
4075,United Kingdom,GBR,1989,10.2077,0.534
4076,United Kingdom,GBR,1990,10.5076,0.635
4077,United Kingdom,GBR,1991,10.62,0.569
4078,United Kingdom,GBR,1992,10.3207,0.691
4079,United Kingdom,GBR,1993,10.0454,0.619
4080,United Kingdom,GBR,1994,9.9482,0.764
4081,United Kingdom,GBR,1995,9.7798,0.73
4082,United Kingdom,GBR,1996,10.1213,0.592
4083,United Kingdom,GBR,1997,9.6443,0.76
4084,United Kingdom,GBR,1998,9.7009,0.907
4085,United Kingdom,GBR,1999,9.5563,1.013
4086,United Kingdom,GBR,2000,9.6326,1.036
4087,United Kingdom,GBR,2001,9.7475,0.98
4088,United Kingdom,GBR,2002,9.4404,1.162
4089,United Kingdom,GBR,2003,9.5947,1.1
4090,United Kingdom,GBR,2004,9.5687,1.436
4091,United Kingdom,GBR,2005,9.454,1.713
4092,United Kingdom,GBR,2006,9.3318,1.888
4093,United Kingdom,GBR,2007,9.0999,2.171
4094,United Kingdom,GBR,2008,8.7617,2.633
4095,United Kingdom,GBR,2009,7.861,3.21
4096,United Kingdom,GBR,2010,8.0623,3.294
4097,United Kingdom,GBR,2011,7.3327,4.425
4098,United Kingdom,GBR,2012,7.5554,4.924
4099,United Kingdom,GBR,2013,7.3462,6.285
4100,United Kingdom,GBR,2014,6.7032,8.008
4101,United Kingdom,GBR,2015,6.4127,9.876
4102,United Kingdom,GBR,2016,6.0234,9.897
4103,United Kingdom,GBR,2017,5.8082,11.675
4104,United Kingdom,GBR,2018,5.6878,13.066
4105,United Kingdom,GBR,2019,5.4644,14.792
4106,United Kingdom,GBR,2020,4.8549,18.255
4107,United States,USA,1965,17.0194,4.096
4108,United States,USA,1966,17.6884,3.909
4109,United States,USA,1967,18.1715,4.261
4110,United States,USA,1968,18.6618,4.061
4111,United States,USA,1969,19.4305,4.314
4112,United States,USA,1970,20.7121,4.128
4113,United States,USA,1971,20.6508,4.33
4114,United States,USA,1972,21.4413,4.246
4115,United States,USA,1973,22.2365,4.085
4116,United States,USA,1974,21.2828,4.604
4117,United States,USA,1975,20.4401,4.705
4118,United States,USA,1976,21.4738,4.274
4119,United States,USA,1977,21.9122,3.326
4120,United States,USA,1978,21.9389,4.059
4121,United States,USA,1979,22.0303,4.026
4122,United States,USA,1980,20.9533,4.147
4123,United States,USA,1981,20.2308,4.069
4124,United States,USA,1982,19.0191,4.938
4125,United States,USA,1983,18.7653,5.342
4126,United States,USA,1984,19.5668,5.008
4127,United States,USA,1985,19.3446,4.473
4128,United States,USA,1986,19.2087,4.598
4129,United States,USA,1987,19.6915,3.949
4130,United States,USA,1988,20.4157,3.43
4131,United States,USA,1989,20.5502,4.033
4132,United States,USA,1990,20.2818,4.432
4133,United States,USA,1991,19.8709,4.43
4134,United States,USA,1992,20.1077,3.989
4135,United States,USA,1993,20.2955,4.283
4136,United States,USA,1994,20.4347,3.984
4137,United States,USA,1995,20.4459,4.465
4138,United States,USA,1996,20.9089,4.707
4139,United States,USA,1997,20.9282,4.799
4140,United States,USA,1998,20.8269,4.403
4141,United States,USA,1999,20.839,4.297
4142,United States,USA,2000,21.3357,3.772
4143,United States,USA,2001,20.7474,3.195
4144,United States,USA,2002,20.7003,3.752
4145,United States,USA,2003,20.7437,3.908
4146,United States,USA,2004,20.913,3.834
4147,United States,USA,2005,20.7954,3.944
4148,United States,USA,2006,20.324,4.383
4149,United States,USA,2007,20.3953,4.097
4150,United States,USA,2008,19.4872,4.705
4151,United States,USA,2009,17.8847,5.462
4152,United States,USA,2010,18.3676,5.504
4153,United States,USA,2011,17.7807,6.498
4154,United States,USA,2012,16.9998,6.481
4155,United States,USA,2013,17.3017,6.686
4156,United States,USA,2014,17.3306,6.798
4157,United States,USA,2015,16.7408,6.983
4158,United States,USA,2016,16.2469,7.754
4159,United States,USA,2017,16.0197,8.504
4160,United States,USA,2018,16.434,8.396
4161,United States,USA,2019,15.972,8.699
4162,United States,USA,2020,14.2379,9.925
4163,Uzbekistan,UZB,1985,5.732,3.132
4164,Uzbekistan,UZB,1986,5.3843,2.707
4165,Uzbekistan,UZB,1987,5.2409,3.89
4166,Uzbekistan,UZB,1988,5.6059,3.879
4167,Uzbekistan,UZB,1989,5.5159,2.934
4168,Uzbekistan,UZB,1990,5.0747,3.553
4169,Uzbekistan,UZB,1991,4.928,3.262
4170,Uzbekistan,UZB,1992,5.1922,3.584
4171,Uzbekistan,UZB,1993,5.2885,3.905
4172,Uzbekistan,UZB,1994,4.8343,3.87
4173,Uzbekistan,UZB,1995,4.5046,3.388
4174,Uzbekistan,UZB,1996,4.5444,3.464
4175,Uzbekistan,UZB,1997,4.5105,3.098
4176,Uzbekistan,UZB,1998,4.9301,3.096
4177,Uzbekistan,UZB,1999,4.9868,2.704
4178,Uzbekistan,UZB,2000,4.8847,2.735
4179,Uzbekistan,UZB,2001,4.8823,2.771
4180,Uzbekistan,UZB,2002,5.0143,2.761
4181,Uzbekistan,UZB,2003,4.8909,3.462
4182,Uzbekistan,UZB,2004,4.7979,3.131
4183,Uzbekistan,UZB,2005,4.4111,3.301
4184,Uzbekistan,UZB,2006,4.4532,2.997
4185,Uzbekistan,UZB,2007,4.3784,3.093
4186,Uzbekistan,UZB,2008,4.4536,2.206
4187,Uzbekistan,UZB,2009,3.7859,3.246
4188,Uzbekistan,UZB,2010,3.6238,4.086
4189,Uzbekistan,UZB,2011,3.8894,2.733
4190,Uzbekistan,UZB,2012,3.9013,3.06
4191,Uzbekistan,UZB,2013,3.6573,2.95
4192,Uzbekistan,UZB,2014,3.4494,2.803
4193,Uzbekistan,UZB,2015,3.2788,2.843
4194,Uzbekistan,UZB,2016,3.4403,3.592
4195,Uzbekistan,UZB,2017,3.3528,4.097
4196,Uzbekistan,UZB,2018,3.5328,2.756
4197,Uzbekistan,UZB,2019,3.4625,3.013
4198,Uzbekistan,UZB,2020,3.3698,3.236
4199,Venezuela,VEN,1965,6.2658,1.988
4200,Venezuela,VEN,1966,5.6846,2.007
4201,Venezuela,VEN,1967,6.3469,2.233
4202,Venezuela,VEN,1968,6.1269,3.479
4203,Venezuela,VEN,1969,6.2393,3.995
4204,Venezuela,VEN,1970,6.5362,5.095
4205,Venezuela,VEN,1971,5.321,6.589
4206,Venezuela,VEN,1972,5.1674,6.963
4207,Venezuela,VEN,1973,5.3344,6.29
4208,Venezuela,VEN,1974,5.8561,7.534
4209,Venezuela,VEN,1975,4.8334,8.4
4210,Venezuela,VEN,1976,4.2199,9.103
4211,Venezuela,VEN,1977,4.558,9.393
4212,Venezuela,VEN,1978,4.775,9.244
4213,Venezuela,VEN,1979,5.1754,9.764
4214,Venezuela,VEN,1980,5.97,8.933
4215,Venezuela,VEN,1981,5.8849,8.906
4216,Venezuela,VEN,1982,5.8187,9.155
4217,Venezuela,VEN,1983,5.6503,10.503
4218,Venezuela,VEN,1984,5.5107,11.551
4219,Venezuela,VEN,1985,5.8331,12.589
4220,Venezuela,VEN,1986,6.1467,13.021
4221,Venezuela,VEN,1987,6.0694,16.005
4222,Venezuela,VEN,1988,6.1903,17.051
4223,Venezuela,VEN,1989,5.6646,17.139
4224,Venezuela,VEN,1990,6.2051,17.21
4225,Venezuela,VEN,1991,5.725,20.633
4226,Venezuela,VEN,1992,5.1356,20.228
4227,Venezuela,VEN,1993,5.8984,20.538
4228,Venezuela,VEN,1994,6.0318,20.434
4229,Venezuela,VEN,1995,6.0588,19.9
4230,Venezuela,VEN,1996,5.465,21.392
4231,Venezuela,VEN,1997,5.8448,21.523
4232,Venezuela,VEN,1998,7.1625,20.513
4233,Venezuela,VEN,1999,7.2689,21.457
4234,Venezuela,VEN,2000,6.2776,21.645
4235,Venezuela,VEN,2001,6.9777,19.871
4236,Venezuela,VEN,2002,7.679,19.214
4237,Venezuela,VEN,2003,7.493,20.792
4238,Venezuela,VEN,2004,5.8188,22.038
4239,Venezuela,VEN,2005,6.1978,23.395
4240,Venezuela,VEN,2006,5.965,23.267
4241,Venezuela,VEN,2007,5.5023,22.311
4242,Venezuela,VEN,2008,6.104,23.613
4243,Venezuela,VEN,2009,6.0495,23.28
4244,Venezuela,VEN,2010,6.4727,21.414
4245,Venezuela,VEN,2011,6.0906,22.542
4246,Venezuela,VEN,2012,6.2064,21.022
4247,Venezuela,VEN,2013,6.965,21.041
4248,Venezuela,VEN,2014,6.2147,20.764
4249,Venezuela,VEN,2015,5.9878,19.48
4250,Venezuela,VEN,2016,5.6774,18.685
4251,Venezuela,VEN,2017,5.4939,18.247
4252,Venezuela,VEN,2018,4.1602,20.619
4253,Venezuela,VEN,2019,3.4779,22.25
4254,Venezuela,VEN,2020,2.9754,19.505
4255,Vietnam,VNM,1965,0.3473,3.213
4256,Vietnam,VNM,1966,0.4924,2.107
4257,Vietnam,VNM,1967,0.573,1.686
4258,Vietnam,VNM,1968,0.5729,1.815
4259,Vietnam,VNM,1969,0.6395,1.728
4260,Vietnam,VNM,1970,0.6491,1.841
4261,Vietnam,VNM,1971,0.5508,2.113
4262,Vietnam,VNM,1972,0.5057,1.498
4263,Vietnam,VNM,1973,0.5379,1.412
4264,Vietnam,VNM,1974,0.3999,1.9
4265,Vietnam,VNM,1975,0.4469,2.035
4266,Vietnam,VNM,1976,0.2792,3.92
4267,Vietnam,VNM,1977,0.2998,3.948
4268,Vietnam,VNM,1978,0.2962,5.078
4269,Vietnam,VNM,1979,0.306,5.893
4270,Vietnam,VNM,1980,0.3093,7.671
4271,Vietnam,VNM,1981,0.3187,7.751
4272,Vietnam,VNM,1982,0.3228,7.511
4273,Vietnam,VNM,1983,0.3314,5.626
4274,Vietnam,VNM,1984,0.294,7.299
4275,Vietnam,VNM,1985,0.3464,6.782
4276,Vietnam,VNM,1986,0.3304,5.898
4277,Vietnam,VNM,1987,0.3657,5.147
4278,Vietnam,VNM,1988,0.3543,6.668
4279,Vietnam,VNM,1989,0.2614,15.102
4280,Vietnam,VNM,1990,0.3133,19.664
4281,Vietnam,VNM,1991,0.3078,22.785
4282,Vietnam,VNM,1992,0.3028,23.88
4283,Vietnam,VNM,1993,0.3161,23.048
4284,Vietnam,VNM,1994,0.3553,23.952
4285,Vietnam,VNM,1995,0.3831,23.625
4286,Vietnam,VNM,1996,0.4497,23.363
4287,Vietnam,VNM,1997,0.5771,19.62
4288,Vietnam,VNM,1998,0.599,17.262
4289,Vietnam,VNM,1999,0.5933,20.776
4290,Vietnam,VNM,2000,0.6582,19.279
4291,Vietnam,VNM,2001,0.7388,21.226
4292,Vietnam,VNM,2002,0.8401,19.243
4293,Vietnam,VNM,2003,0.924,18.48
4294,Vietnam,VNM,2004,1.0564,14.086
4295,Vietnam,VNM,2005,1.1296,12.307
4296,Vietnam,VNM,2006,1.1655,15.956
4297,Vietnam,VNM,2007,1.1749,16.528
4298,Vietnam,VNM,2008,1.314,15.295
4299,Vietnam,VNM,2009,1.4174,17.235
4300,Vietnam,VNM,2010,1.5754,14.347
4301,Vietnam,VNM,2011,1.7017,18.022
4302,Vietnam,VNM,2012,1.5874,22.145
4303,Vietnam,VNM,2013,1.6443,22.737
4304,Vietnam,VNM,2014,1.8428,22.17
4305,Vietnam,VNM,2015,2.0825,18.274
4306,Vietnam,VNM,2016,2.0586,19.444
4307,Vietnam,VNM,2017,2.0639,24.254
4308,Vietnam,VNM,2018,2.3415,20.4
4309,Vietnam,VNM,2019,2.6986,15.371
4310,Vietnam,VNM,2020,2.6126,17.033
4311,World,OWID_WRL,1965,3.3888,6.064
4312,World,OWID_WRL,1966,3.4818,6.138
4313,World,OWID_WRL,1967,3.5194,6.046
4314,World,OWID_WRL,1968,3.635,6.01
4315,World,OWID_WRL,1969,3.797,5.964
4316,World,OWID_WRL,1970,4.0256,5.878
4317,World,OWID_WRL,1971,4.1047,5.905
4318,World,OWID_WRL,1972,4.2115,5.869
4319,World,OWID_WRL,1973,4.3482,5.632
4320,World,OWID_WRL,1974,4.2484,6.146
4321,World,OWID_WRL,1975,4.1786,6.191
4322,World,OWID_WRL,1976,4.3286,5.869
4323,World,OWID_WRL,1977,4.3727,5.855
4324,World,OWID_WRL,1978,4.4297,6.089
4325,World,OWID_WRL,1979,4.4767,6.183
4326,World,OWID_WRL,1980,4.3722,6.375
4327,World,OWID_WRL,1981,4.1937,6.551
4328,World,OWID_WRL,1982,4.088,6.733
4329,World,OWID_WRL,1983,4.0425,6.925
4330,World,OWID_WRL,1984,4.1088,6.855
4331,World,OWID_WRL,1985,4.1712,6.813
4332,World,OWID_WRL,1986,4.1567,6.775
4333,World,OWID_WRL,1987,4.209,6.65
4334,World,OWID_WRL,1988,4.2953,6.611
4335,World,OWID_WRL,1989,4.2782,6.49
4336,World,OWID_WRL,1990,4.2702,6.77
4337,World,OWID_WRL,1991,4.292,6.89
4338,World,OWID_WRL,1992,4.1044,6.869
4339,World,OWID_WRL,1993,4.0855,7.216
4340,World,OWID_WRL,1994,4.0551,7.195
4341,World,OWID_WRL,1995,4.0831,7.421
4342,World,OWID_WRL,1996,4.1469,7.317
4343,World,OWID_WRL,1997,4.1152,7.407
4344,World,OWID_WRL,1998,4.0446,7.453
4345,World,OWID_WRL,1999,4.0432,7.409
4346,World,OWID_WRL,2000,4.1073,7.392
4347,World,OWID_WRL,2001,4.0899,7.133
4348,World,OWID_WRL,2002,4.1319,7.146
4349,World,OWID_WRL,2003,4.2885,6.917
4350,World,OWID_WRL,2004,4.4305,7.091
4351,World,OWID_WRL,2005,4.5249,7.144
4352,World,OWID_WRL,2006,4.6172,7.274
4353,World,OWID_WRL,2007,4.6962,7.306
4354,World,OWID_WRL,2008,4.7235,7.778
4355,World,OWID_WRL,2009,4.5987,8.067
4356,World,OWID_WRL,2010,4.7927,8.287
4357,World,OWID_WRL,2011,4.895,8.451
4358,World,OWID_WRL,2012,4.9079,8.854
4359,World,OWID_WRL,2013,4.893,9.238
4360,World,OWID_WRL,2014,4.8707,9.586
4361,World,OWID_WRL,2015,4.8097,9.823
4362,World,OWID_WRL,2016,4.7496,10.239
4363,World,OWID_WRL,2017,4.7595,10.618
4364,World,OWID_WRL,2018,4.8022,10.978
4365,World,OWID_WRL,2019,4.7582,11.437
4366,World,OWID_WRL,2020,4.4654,12.553
